Gemeindekennziffer;Politische Gemeinde;Ortschaftskennziffer;Ortschaftsname;Straßenkennziffer;Straßenname;Postleitzahl;Gemeindecode
50101;Salzburg;13582;Salzburg;031281;Hans-Webersdorfer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031282;Harpergergasse;5020;50101
50101;Salzburg;13582;Salzburg;031283;Hartlebengasse;5020;50101
50101;Salzburg;13582;Salzburg;031284;Haslbergerweg;5020;50101
50101;Salzburg;13582;Salzburg;031285;Haunspergstraße;5020;50101
50101;Salzburg;13582;Salzburg;031286;Haydnstraße;5020;50101
50101;Salzburg;13582;Salzburg;031287;Hechtstraße;5020;50101
50101;Salzburg;13582;Salzburg;031288;Hegigasse;5020;50101
50101;Salzburg;13582;Salzburg;031289;Heimstraße;5020;50101
50101;Salzburg;13582;Salzburg;031290;Heinrich-Damisch-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031291;Heinrich-Haubner-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031292;Heinrich-Kiener-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031293;Heinrich-Puthon-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031294;Heinrich-Wallmann-Weg;5020;50101
50101;Salzburg;13582;Salzburg;031296;Hellbrunner Allee;5020;50101
50101;Salzburg;13582;Salzburg;031297;Hellbrunner Straße;5020;50101
50101;Salzburg;13582;Salzburg;031298;Henry-Dunant-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031299;Hermann-Bahr-Promenade;5020;50101
50101;Salzburg;13582;Salzburg;031300;Hermann-Köhl-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031301;Hermann-Löns-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031302;Herrenau-Rott;5020;50101
50101;Salzburg;13582;Salzburg;031304;Herrengasse;5020;50101
50101;Salzburg;13582;Salzburg;031305;Herrnaugasse;5020;50101
50101;Salzburg;13582;Salzburg;031306;Hettwerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031307;Heuberg;5023;50101
50101;Salzburg;13582;Salzburg;031308;Heubergstraße;5023;50101
50101;Salzburg;13582;Salzburg;031309;Hildebrandtgasse;5020;50101
50101;Salzburg;13582;Salzburg;031310;Hildmannplatz;5020;50101
50101;Salzburg;13582;Salzburg;031311;Himmelreich;5071;50101
50101;Salzburg;13582;Salzburg;031312;Hochkogelweg;5020;50101
50101;Salzburg;13582;Salzburg;031313;Hochthronstraße;5020;50101
50101;Salzburg;13582;Salzburg;031314;Höfelgasse;5020;50101
50101;Salzburg;13582;Salzburg;031315;Höglstraße;5020;50101
50101;Salzburg;13582;Salzburg;031316;Höglwörthweg;5020;50101
50101;Salzburg;13582;Salzburg;031317;Hofhaymer Allee;5020;50101
50101;Salzburg;13582;Salzburg;031318;Hofkirchenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031319;Hofstallgasse;5020;50101
50101;Salzburg;13582;Salzburg;031320;Hubert-Sattler-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031321;Hubertusweg;5020;50101
50101;Salzburg;13582;Salzburg;031322;Hübnergasse;5020;50101
50101;Salzburg;13582;Salzburg;031323;Hüttenbergstraße;5020;50101
50101;Salzburg;13582;Salzburg;031324;Hugbertstraße;5020;50101
50101;Salzburg;13582;Salzburg;031325;Hugo-v.-Hofmannsthal-Str.;5020;50101
50101;Salzburg;13582;Salzburg;031326;Hugo-Wolf-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031327;Humboldtstraße;5020;50101
50101;Salzburg;13582;Salzburg;031328;Ignaz-Härtl-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031329;Ignaz-Harrer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031330;Ignaz-Rieder-Kai;5020;50101
50101;Salzburg;13582;Salzburg;031330;Ignaz-Rieder-Kai;5026;50101
50101;Salzburg;13582;Salzburg;031331;Ignaz-v.-Heffter-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031332;Igontaweg;5020;50101
50101;Salzburg;13582;Salzburg;031333;Imbergstiege;5020;50101
50101;Salzburg;13582;Salzburg;031334;Imbergstraße;5020;50101
50101;Salzburg;13582;Salzburg;031335;Innsbrucker Bundesstraße;5020;50101
50101;Salzburg;13582;Salzburg;031335;Innsbrucker Bundesstraße;5071;50101
50101;Salzburg;13582;Salzburg;031336;Ischlerbahnstraße;5020;50101
50101;Salzburg;13582;Salzburg;031337;Isengaustraße;5020;50101
50101;Salzburg;13582;Salzburg;031338;Itzlinger Hauptstraße;5020;50101
50101;Salzburg;13582;Salzburg;031339;Jägermüllerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031340;Jägerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031341;Jahnstraße;5020;50101
50101;Salzburg;13582;Salzburg;031342;Jakob-Auer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031343;Jakob-Hacksteiner-Weg;5020;50101
50101;Salzburg;13582;Salzburg;031344;Joachim-Haspinger-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031345;Jodok-Fink-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031346;Johann-Brunauer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031347;Johann-Elias-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031348;Johann-Lugert-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031349;Johann-Nestroy-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031350;Johann-Piger-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031351;Johann-Wolf-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031352;Johannes-Filzer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031353;Johannes-Freumbichler-Weg;5020;50101
50101;Salzburg;13582;Salzburg;031354;Johnweg;5020;50101
50101;Salzburg;13582;Salzburg;031355;Josef-August-Lux-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031356;Josef-Friedrich-Hummel-Str.;5020;50101
50101;Salzburg;13582;Salzburg;031357;Josef-Glaab-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031358;Josef-Gruber-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031359;Josef-Kainz-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031360;Josef-Madersperger-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031361;Josef-Mayburger-Kai;5020;50101
50101;Salzburg;13582;Salzburg;031362;Josef-Obermair-Weg;5020;50101
50101;Salzburg;13582;Salzburg;031363;Josef-Preis-Allee;5020;50101
50101;Salzburg;13582;Salzburg;031364;Josef-Ressel-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031365;Josef-Schwer-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031366;Josef-Thorak-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031367;Josef-v.-Eichendorff-Str.;5020;50101
50101;Salzburg;13582;Salzburg;031368;Josef-Waach-Straße;5023;50101
50101;Salzburg;13582;Salzburg;031369;Josef-Witternigg-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031370;Josefiaustraße;5020;50101
50101;Salzburg;13582;Salzburg;031371;Joseph-Messner-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031372;Judenbergweg;5020;50101
50101;Salzburg;13582;Salzburg;031373;Judengasse;5020;50101
50101;Salzburg;13582;Salzburg;031374;Julius-Haagn-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031375;Julius-Raab-Platz;5020;50101
50101;Salzburg;13582;Salzburg;031376;Julius-Schilling-Weg;5023;50101
50101;Salzburg;13582;Salzburg;031377;Julius-Welser-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031378;Jung-Ilsenheim-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031379;Käutzlgasse;5020;50101
50101;Salzburg;13582;Salzburg;031380;Kaigasse;5020;50101
50101;Salzburg;13582;Salzburg;031381;Kaindlweberweg;5061;50101
50101;Salzburg;13582;Salzburg;031382;Kaiser-Karl-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031383;Kaiserschützenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031384;Kajetanerplatz;5020;50101
50101;Salzburg;13582;Salzburg;031386;Kaltnergasse;5020;50101
50101;Salzburg;13582;Salzburg;031387;Kapellenweg;5020;50101
50101;Salzburg;13582;Salzburg;031388;Kapitelgasse;5020;50101
50101;Salzburg;13582;Salzburg;031389;Kapitelplatz;5020;50101
50101;Salzburg;13582;Salzburg;031390;Kapuzinerberg;5020;50101
50101;Salzburg;13582;Salzburg;031391;Karl-Adrian-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031392;Karl-Böttinger-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031393;Karl-Emminger-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031394;Karl-Höller-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031395;Karl-Illner-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031396;Karl-Reisenbichler-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031396;Karl-Reisenbichler-Straße;5061;50101
50101;Salzburg;13582;Salzburg;031397;Karl-Roll-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031398;Karl-Schönherr-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031399;Karl-Wurmb-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031400;Karlbauernweg;5020;50101
50101;Salzburg;13582;Salzburg;031401;Karlsbader Straße;5020;50101
50101;Salzburg;13582;Salzburg;031402;Karolingerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031403;Karschweg;5026;50101
50101;Salzburg;13582;Salzburg;031405;Kaserngasse;5020;50101
50101;Salzburg;13582;Salzburg;031406;Keilgasse;5020;50101
50101;Salzburg;13582;Salzburg;031407;Keltenweg;5020;50101
50101;Salzburg;13582;Salzburg;031408;Kendlerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031409;Hinterfeldstraße;5020;50101
50101;Salzburg;13582;Salzburg;031410;Kirchbergsteig;5023;50101
50101;Salzburg;13582;Salzburg;031411;Kirchengasse;5020;50101
50101;Salzburg;13582;Salzburg;031412;Kirchenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031413;Klampferergasse;5020;50101
50101;Salzburg;13582;Salzburg;031414;Kleimayrngasse;5020;50101
50101;Salzburg;13582;Salzburg;031415;Kleingmainer Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031416;Kleßheimer Allee;5020;50101
50101;Salzburg;13582;Salzburg;031417;Kobergerweg;5020;50101
50101;Salzburg;13582;Salzburg;031418;Koch-Sternfeld-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031419;Köchelstraße;5020;50101
50101;Salzburg;13582;Salzburg;031420;König-Ludwig-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031421;Königsgäßchen;5020;50101
50101;Salzburg;13582;Salzburg;031422;Körblleitengasse;5020;50101
50101;Salzburg;13582;Salzburg;031424;Konrad-Laib-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031425;Konstanze-Weber-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031426;Kräutlerweg;5020;50101
50101;Salzburg;13582;Salzburg;031427;Krailnstraße;5020;50101
50101;Salzburg;13582;Salzburg;031428;Kranzlmarkt;5020;50101
50101;Salzburg;13582;Salzburg;031429;Kravoglstraße;5020;50101
50101;Salzburg;13582;Salzburg;031430;Kreuzbergpromenade;5020;50101
50101;Salzburg;13582;Salzburg;031430;Kreuzbergpromenade;5026;50101
50101;Salzburg;13582;Salzburg;031431;Kreuzbrücklstraße;5020;50101
50101;Salzburg;13582;Salzburg;031432;Kreuzbrünndlgasse;5020;50101
50101;Salzburg;13582;Salzburg;031433;Kreuzermühlstraße;5020;50101
50101;Salzburg;13582;Salzburg;031434;Kreuzhofweg;5020;50101
50101;Salzburg;13582;Salzburg;031435;Kreuzstraße;5020;50101
50101;Salzburg;13582;Salzburg;031436;Kröbenfeldstraße;5020;50101
50101;Salzburg;13582;Salzburg;031437;Kronstädterstraße;5020;50101
50101;Salzburg;13582;Salzburg;031438;Krotachgasse;5020;50101
50101;Salzburg;13582;Salzburg;031439;Krüzerweg;5020;50101
50101;Salzburg;13582;Salzburg;031440;Kühbergstraße;5020;50101
50101;Salzburg;13582;Salzburg;031440;Kühbergstraße;5023;50101
50101;Salzburg;13582;Salzburg;031441;Kuenburgstraße;5020;50101
50101;Salzburg;13582;Salzburg;031442;Künstlerhausgasse;5020;50101
50101;Salzburg;13582;Salzburg;031443;Kürschnerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031444;Kürsingerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031445;Kugelhofstraße;5020;50101
50101;Salzburg;13582;Salzburg;031446;Kulstrunkstraße;5026;50101
50101;Salzburg;13582;Salzburg;031447;Kupferschmiedstraße;5020;50101
50101;Salzburg;13582;Salzburg;031448;Lagerhausstraße;5020;50101
50101;Salzburg;13582;Salzburg;031449;Laimgrubenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031450;Lamberggasse;5020;50101
50101;Salzburg;13582;Salzburg;031451;Landhausgasse;5020;50101
50101;Salzburg;13582;Salzburg;031452;Landshutstraße;5020;50101
50101;Salzburg;13582;Salzburg;031453;Landstraße;5020;50101
50101;Salzburg;13582;Salzburg;031454;Landsturmstraße;5020;50101
50101;Salzburg;13582;Salzburg;031455;Langmoosweg;5023;50101
50101;Salzburg;13582;Salzburg;031456;Langwiedweg;5023;50101
50101;Salzburg;13582;Salzburg;031457;Lanserhofstraße;5020;50101
50101;Salzburg;13582;Salzburg;031458;Lasserstraße;5020;50101
50101;Salzburg;13582;Salzburg;031459;Lastenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031460;Laufenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031461;Lebenaustraße;5020;50101
50101;Salzburg;13582;Salzburg;031462;Lederergasse;5020;50101
50101;Salzburg;13582;Salzburg;031463;Lederwaschgasse;5020;50101
50101;Salzburg;13582;Salzburg;031464;Lehener Straße;5020;50101
50101;Salzburg;13582;Salzburg;031465;Leitmeritzstraße;5020;50101
50101;Salzburg;13582;Salzburg;031466;Lenzgartenweg;5026;50101
50101;Salzburg;13582;Salzburg;031467;Leobacherweg;5020;50101
50101;Salzburg;13582;Salzburg;031468;Leonh.-v.-Keutschach-Str.;5020;50101
50101;Salzburg;13582;Salzburg;031469;Leonhard-Posch-Weg;5026;50101
50101;Salzburg;13582;Salzburg;031470;Leopold-Pfest-Straße;5023;50101
50101;Salzburg;13582;Salzburg;031471;Leopoldskroner Allee;5020;50101
50101;Salzburg;13582;Salzburg;031472;Leopoldskronstraße;5020;50101
50101;Salzburg;13582;Salzburg;031473;Lerchenstraße;5023;50101
50101;Salzburg;13582;Salzburg;031474;Lessingstraße;5020;50101
50101;Salzburg;13582;Salzburg;031475;Lexengasse;5020;50101
50101;Salzburg;13582;Salzburg;031476;Lichtenbergstraße;5020;50101
50101;Salzburg;13582;Salzburg;031477;Liechtensteinstraße;5020;50101
50101;Salzburg;13582;Salzburg;031478;Lieferinger Hauptstraße;5020;50101
50101;Salzburg;13582;Salzburg;031479;Lifarogasse;5020;50101
50101;Salzburg;13582;Salzburg;031480;Liliengasse;5020;50101
50101;Salzburg;13582;Salzburg;031481;Lilli-Lehmann-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031482;Lindhofstraße;5020;50101
50101;Salzburg;13582;Salzburg;031483;Linke Glanzeile;5020;50101
50101;Salzburg;13582;Salzburg;031484;Linzer Bundesstraße;5020;50101
50101;Salzburg;13582;Salzburg;031484;Linzer Bundesstraße;5023;50101
50101;Salzburg;13582;Salzburg;031485;Linzer Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031486;Liutfredgasse;5020;50101
50101;Salzburg;13582;Salzburg;031487;Löschstraße;5020;50101
50101;Salzburg;13582;Salzburg;031490;Lasserhofweg;5020;50101
50101;Salzburg;13582;Salzburg;031491;Lotte-Lehmann-Promenade;5026;50101
50101;Salzburg;13582;Salzburg;031492;Ludwig-Anzengruber-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031493;Ludwig-Richter-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031494;Ludwig-Schmederer-Platz;5020;50101
50101;Salzburg;13582;Salzburg;031495;Ludwig-Viktor-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031496;Ludwig-Zeller-Weg;5020;50101
50101;Salzburg;13582;Salzburg;031497;Lugauerweg;5023;50101
50101;Salzburg;13582;Salzburg;031498;Lugerhofstraße;5020;50101
50101;Salzburg;13582;Salzburg;031499;Magazinstraße;5020;50101
50101;Salzburg;13582;Salzburg;031501;Maierwiesweg;5023;50101
50101;Salzburg;13582;Salzburg;031502;Makartkai;5020;50101
50101;Salzburg;13582;Salzburg;031503;Makartplatz;5020;50101
50101;Salzburg;13582;Salzburg;031504;Malerweg;5020;50101
50101;Salzburg;13582;Salzburg;031505;Mandlgasse;5026;50101
50101;Salzburg;13582;Salzburg;031506;Maria-Cebotari-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031507;Maria-Pertl-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031508;Markus-Sittikus-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031509;Martin-Hell-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031510;Marx-Reichlich-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031511;Mascagnigasse;5020;50101
50101;Salzburg;13582;Salzburg;031512;Matzenkopfgasse;5020;50101
50101;Salzburg;13582;Salzburg;031513;Mauracherstraße;5020;50101
50101;Salzburg;13582;Salzburg;031514;Max-Ott-Platz;5020;50101
50101;Salzburg;13582;Salzburg;031516;Maxglaner Hauptstraße;5020;50101
50101;Salzburg;13582;Salzburg;031517;Maximiliangasse;5020;50101
50101;Salzburg;13582;Salzburg;031518;Maxstraße;5020;50101
50101;Salzburg;13582;Salzburg;031519;Mayr-Melnhof-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031520;Mayrbachweg;5020;50101
50101;Salzburg;13582;Salzburg;031521;Meierhofweg;5020;50101
50101;Salzburg;13582;Salzburg;031522;Meillergasse;5020;50101
50101;Salzburg;13582;Salzburg;031524;Membergerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031525;Meraner Straße;5020;50101
50101;Salzburg;13582;Salzburg;031526;Merianstraße;5020;50101
50101;Salzburg;13582;Salzburg;031527;Mertensstraße;5020;50101
50101;Salzburg;13582;Salzburg;031529;Metzgerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031530;Michael-Filz-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031531;Michael-Pacher-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031532;Michael-Ruppe-Straße;5026;50101
50101;Salzburg;13582;Salzburg;031532;Michael-Ruppe-Straße;5061;50101
50101;Salzburg;13582;Salzburg;031533;Michael-Walz-Gasse;5020;50101
50101;Salzburg;13582;Salzburg;031534;Michaelbeuernstraße;5020;50101
50101;Salzburg;13582;Salzburg;031535;Mildenburggasse;5020;50101
50101;Salzburg;13582;Salzburg;031536;Minnesheimstraße;5023;50101
50101;Salzburg;13582;Salzburg;031537;Mirabellplatz;5020;50101
50101;Salzburg;13582;Salzburg;031538;Mittelstraße;5020;50101
50101;Salzburg;13582;Salzburg;031539;Mitterhofstraße;5020;50101
50101;Salzburg;13582;Salzburg;031540;Mölckhofgasse;5020;50101
50101;Salzburg;13582;Salzburg;031541;Mönchsberg;5020;50101
50101;Salzburg;13582;Salzburg;031542;Mörkweg;5020;50101
50101;Salzburg;13582;Salzburg;031543;Möslweg;5023;50101
50101;Salzburg;13582;Salzburg;031544;Möwenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031545;Mohrstraße;5020;50101
50101;Salzburg;13582;Salzburg;031546;Montforterweg;5020;50101
50101;Salzburg;13582;Salzburg;031547;Moosbauernstraße;5020;50101
50101;Salzburg;13582;Salzburg;031548;Mooslechnerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031549;Moosstraße;5020;50101
50101;Salzburg;13582;Salzburg;031549;Moosstraße;5082;50101
50101;Salzburg;13582;Salzburg;031550;Morzger Straße;5020;50101
50101;Salzburg;13582;Salzburg;031551;Moserstraße;5020;50101
50101;Salzburg;13582;Salzburg;031552;Mostwastlweg;5020;50101
50101;Salzburg;13582;Salzburg;031552;Mostwastlweg;5082;50101
50101;Salzburg;13582;Salzburg;031553;Mozartplatz;5020;50101
50101;Salzburg;13582;Salzburg;031554;Mühlbacherhofweg;5020;50101
50101;Salzburg;13582;Salzburg;031555;Mühlbachgasse;5020;50101
50101;Salzburg;13582;Salzburg;031556;Mühldorfgasse;5020;50101
50101;Salzburg;13582;Salzburg;031557;Mühlstraße;5023;50101
50101;Salzburg;13582;Salzburg;031558;Müllner Hauptstraße;5020;50101
50101;Salzburg;13582;Salzburg;031559;Münchner Bundesstraße;5020;50101
50101;Salzburg;13582;Salzburg;031560;Münzgasse;5020;50101
50101;Salzburg;13582;Salzburg;031561;Muhrgasse;5020;50101
50101;Salzburg;13582;Salzburg;031562;Muntiglstraße;5020;50101
50101;Salzburg;13582;Salzburg;031563;Museumsplatz;5020;50101
50101;Salzburg;13582;Salzburg;031564;Nachtigallenstraße;5023;50101
50101;Salzburg;13582;Salzburg;031565;Nannerlstraße;5020;50101
50101;Salzburg;13582;Salzburg;031566;Naumanngasse;5020;50101
50101;Salzburg;13582;Salzburg;031567;Negrellistraße;5020;50101
50101;Salzburg;13582;Salzburg;031568;Nelkenstraße;5020;50101
50101;Salzburg;13582;Salzburg;031569;Nesselthalergasse;5020;50101
50101;Salzburg;13582;Salzburg;031570;Neufanggasse;5020;50101
50101;Salzburg;13582;Salzburg;031571;Neuhäuslweg;5026;50101
50101;Salzburg;13582;Salzburg;031572;Neuhauserstraße;5023;50101
50101;Salzburg;13582;Salzburg;031573;Neukommgasse;5020;50101
50101;Salzburg;13582;Salzburg;031574;Neutorstraße;5020;50101
50101;Salzburg;13582;Salzburg;031575;Nikolaus-Kronser-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031576;Nikolaus-Lenau-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031577;Nonnberggasse;5020;50101
50101;Salzburg;13582;Salzburg;031578;Nonnbergstiege;5020;50101
50101;Salzburg;13582;Salzburg;031579;Nonntaler Hauptstraße;5020;50101
50101;Salzburg;13582;Salzburg;031580;Noppingergasse;5020;50101
50101;Salzburg;13582;Salzburg;031581;Nußdorferstraße;5020;50101
50101;Salzburg;13582;Salzburg;031582;Oberer Bonauweg;5020;50101
50101;Salzburg;13582;Salzburg;031583;Oberndorfer Straße;5020;50101
50101;Salzburg;13582;Salzburg;031584;Oberwinkl;5026;50101
50101;Salzburg;13582;Salzburg;031585;Offingerweg;5020;50101
50101;Salzburg;13582;Salzburg;031586;Olivierstraße;5026;50101
50101;Salzburg;13582;Salzburg;031587;Otilostraße;5020;50101
50101;Salzburg;13582;Salzburg;031588;Otto-Holzbauer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031589;Otto-Nußbaumer-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031590;Otto-Pflanzl-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031591;Otto-von-Lilienthal-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031594;Paracelsusstraße;5020;50101
50101;Salzburg;13582;Salzburg;031595;Paris-Lodron-Straße;5020;50101
50101;Salzburg;13582;Salzburg;031596;Parkstraße;5020;50101
50101;Salzburg;13582;Salzburg;031597;Parscher Straße;5023;50101
50101;Salzburg;13582;Salzburg;031598;Pauernfeindstraße;5020;50101
50101;Salzburg;13582;Salzburg;031599;Paumannstraße;5020;50101
50101;Salzburg;13582;Salzburg;031600;Pausingerstraße;5020;50101
50101;Salzburg;13582;Salzburg;031601;Pegiusgasse;5020;50101
50101;Salzburg;13582;Salzburg;031602;Peilsteinerstraße;5020;50101
